"No.","Time","Source","Destination","Protocol","Length","Info"
"24318","418.990401","10.0.0.13","10.0.0.21","IPv4","1514","Fragmented IP protocol (proto=TCP 6, off=0, ID=0040) [Reassembled in #24321]"
"24319","418.990440","10.0.0.13","10.0.0.21","IPv4","1514","Fragmented IP protocol (proto=TCP 6, off=1480, ID=0040) [Reassembled in #24321]"
"24320","418.990444","10.0.0.13","10.0.0.21","IPv4","1514","Fragmented IP protocol (proto=TCP 6, off=2960, ID=0040) [Reassembled in #24321]"
"24321","418.990448","10.0.0.13","10.0.0.21","TCP","614","2135  >  0 [SYN] Seq=0 Win=512 Len=5000"
"24322","418.990470","10.0.0.21","10.0.0.13","TCP","54","0  >  2135 [RST, ACK] Seq=1 Ack=5001 Win=0 Len=0"
"24323","419.169454","10.0.0.16","224.0.0.109","packetbb","205",""
"24324","419.169478","fe80::2:ff:fe00:10","ff02::6d","packetbb","421",""
"24325","419.207374","10.0.0.24","10.0.0.21","IPv4","1514","Fragmented IP protocol (proto=TCP 6, off=0, ID=003e) [Reassembled in #24328]"
"24326","419.207390","10.0.0.24","10.0.0.21","IPv4","1514","Fragmented IP protocol (proto=TCP 6, off=1480, ID=003e) [Reassembled in #24328]"
"24327","419.207392","10.0.0.24","10.0.0.21","IPv4","1514","Fragmented IP protocol (proto=TCP 6, off=2960, ID=003e) [Reassembled in #24328]"
"24328","419.207394","10.0.0.24","10.0.0.21","TCP","614","1366  >  0 [SYN] Seq=0 Win=512 Len=5000"
"24329","419.207411","10.0.0.21","10.0.0.24","TCP","54","0  >  1366 [RST, ACK] Seq=1 Ack=5001 Win=0 Len=0"
"24330","419.222760","10.0.0.20","224.0.0.109","packetbb","226",""
"24331","419.222771","fe80::2:ff:fe00:14","ff02::6d","packetbb","473",""
"24332","419.301663","10.0.0.3","224.0.0.109","packetbb","228",""
"24333","419.301678","fe80::2:ff:fe00:3","ff02::6d","packetbb","443",""
"24334","419.388409","10.0.0.10","224.0.0.109","packetbb","201",""
"24335","419.388428","fe80::2:ff:fe00:a","ff02::6d","packetbb","441",""
"24336","419.787121","10.0.0.19","10.0.0.21","IPv4","1514","Fragmented IP protocol (proto=TCP 6, off=0, ID=003d) [Reassembled in #24339]"
"24337","419.787136","10.0.0.19","10.0.0.21","IPv4","1514","Fragmented IP protocol (proto=TCP 6, off=1480, ID=003d) [Reassembled in #24339]"
"24338","419.787138","10.0.0.19","10.0.0.21","IPv4","1514","Fragmented IP protocol (proto=TCP 6, off=2960, ID=003d) [Reassembled in #24339]"
"24339","419.787140","10.0.0.19","10.0.0.21","TCP","614","2307  >  0 [SYN] Seq=0 Win=512 Len=5000"
"24340","419.787158","10.0.0.21","10.0.0.19","TCP","54","0  >  2307 [RST, ACK] Seq=1 Ack=5001 Win=0 Len=0"
"24341","419.913507","10.0.0.5","10.0.0.21","IPv4","1514","Fragmented IP protocol (proto=TCP 6, off=0, ID=003d) [Reassembled in #24344]"
"24342","419.913522","10.0.0.5","10.0.0.21","IPv4","1514","Fragmented IP protocol (proto=TCP 6, off=1480, ID=003d) [Reassembled in #24344]"
"24343","419.913525","10.0.0.5","10.0.0.21","IPv4","1514","Fragmented IP protocol (proto=TCP 6, off=2960, ID=003d) [Reassembled in #24344]"
"24344","419.913528","10.0.0.5","10.0.0.21","TCP","614","2685  >  0 [SYN] Seq=0 Win=512 Len=5000"
"24345","419.913546","10.0.0.21","10.0.0.5","TCP","54","0  >  2685 [RST, ACK] Seq=1 Ack=5001 Win=0 Len=0"
"24346","420.069088","10.0.0.24","10.0.0.21","IPv4","1514","Fragmented IP protocol (proto=TCP 6, off=0, ID=003e) [Reassembled in #24349]"
"24347","420.069104","10.0.0.24","10.0.0.21","IPv4","1514","Fragmented IP protocol (proto=TCP 6, off=1480, ID=003e) [Reassembled in #24349]"
"24348","420.069107","10.0.0.24","10.0.0.21","IPv4","1514","Fragmented IP protocol (proto=TCP 6, off=2960, ID=003e) [Reassembled in #24349]"
"24349","420.069109","10.0.0.24","10.0.0.21","TCP","614","1367  >  0 [SYN] Seq=0 Win=512 Len=5000"
"24350","420.069125","10.0.0.21","10.0.0.24","TCP","54","0  >  1367 [RST, ACK] Seq=1 Ack=5001 Win=0 Len=0"
"24351","420.147145","10.0.0.13","10.0.0.21","IPv4","1514","Fragmented IP protocol (proto=TCP 6, off=0, ID=0040) [Reassembled in #24354]"
"24352","420.147168","10.0.0.13","10.0.0.21","IPv4","1514","Fragmented IP protocol (proto=TCP 6, off=1480, ID=0040) [Reassembled in #24354]"
"24353","420.147172","10.0.0.13","10.0.0.21","IPv4","1514","Fragmented IP protocol (proto=TCP 6, off=2960, ID=0040) [Reassembled in #24354]"
"24354","420.147177","10.0.0.13","10.0.0.21","TCP","614","2136  >  0 [SYN] Seq=0 Win=512 Len=5000"
"24355","420.147200","10.0.0.21","10.0.0.13","TCP","54","0  >  2136 [RST, ACK] Seq=1 Ack=5001 Win=0 Len=0"
"24356","420.358058","10.0.0.21","224.0.0.109","packetbb","219",""
"24357","420.358522","fe80::2:ff:fe00:15","ff02::6d","packetbb","449",""
"24358","420.467125","10.0.0.4","224.0.0.109","packetbb","216",""
"24359","420.467141","fe80::2:ff:fe00:4","ff02::6d","packetbb","407",""
"24360","420.478319","10.0.0.5","224.0.0.109","packetbb","213",""
"24361","420.478331","fe80::2:ff:fe00:5","ff02::6d","packetbb","419",""
"24362","420.490022","10.0.0.6","224.0.0.109","packetbb","216",""
"24363","420.490048","fe80::2:ff:fe00:6","ff02::6d","packetbb","469",""
"24364","420.502819","10.0.0.7","224.0.0.109","packetbb","207",""
"24365","420.503378","fe80::2:ff:fe00:7","ff02::6d","packetbb","407",""
"24366","420.513629","10.0.0.8","224.0.0.109","packetbb","186",""
"24367","420.513674","fe80::2:ff:fe00:8","ff02::6d","packetbb","347",""
"24368","420.525543","10.0.0.9","224.0.0.109","packetbb","196",""
"24369","420.525565","fe80::2:ff:fe00:9","ff02::6d","packetbb","371",""
"24370","420.550362","10.0.0.11","224.0.0.109","packetbb","192",""
"24371","420.550385","fe80::2:ff:fe00:b","ff02::6d","packetbb","361",""
"24372","420.565437","10.0.0.12","224.0.0.109","packetbb","234",""
"24373","420.565453","fe80::2:ff:fe00:c","ff02::6d","packetbb","467",""
"24374","420.621376","10.0.0.17","224.0.0.109","packetbb","207",""
"24375","420.621397","fe80::2:ff:fe00:11","ff02::6d","packetbb","397",""
"24376","420.635319","10.0.0.18","224.0.0.109","packetbb","226",""
"24377","420.635334","fe80::2:ff:fe00:12","ff02::6d","packetbb","463",""
"24378","420.664413","fe80::2:ff:fe00:13","ff02::6d","packetbb","471",""
"24379","420.664426","10.0.0.19","224.0.0.109","packetbb","246",""
"24380","420.722878","10.0.0.1","224.0.0.109","packetbb","214",""
"24381","420.722901","fe80::2:ff:fe00:1","ff02::6d","packetbb","407",""
"24382","420.729606","10.0.0.2","224.0.0.109","packetbb","246",""
"24383","420.729622","fe80::2:ff:fe00:2","ff02::6d","packetbb","455",""
"24384","420.765546","10.0.0.5","10.0.0.21","IPv4","1514","Fragmented IP protocol (proto=TCP 6, off=0, ID=003d) [Reassembled in #24387]"
"24385","420.765561","10.0.0.5","10.0.0.21","IPv4","1514","Fragmented IP protocol (proto=TCP 6, off=1480, ID=003d) [Reassembled in #24387]"
"24386","420.765563","10.0.0.5","10.0.0.21","IPv4","1514","Fragmented IP protocol (proto=TCP 6, off=2960, ID=003d) [Reassembled in #24387]"
"24387","420.765565","10.0.0.5","10.0.0.21","TCP","614","2686  >  0 [SYN] Seq=0 Win=512 Len=5000"
"24388","420.765583","10.0.0.21","10.0.0.5","TCP","54","0  >  2686 [RST, ACK] Seq=1 Ack=5001 Win=0 Len=0"
"24389","420.933115","10.0.0.19","10.0.0.21","IPv4","1514","Fragmented IP protocol (proto=TCP 6, off=0, ID=003d) [Reassembled in #24392]"
"24390","420.933134","10.0.0.19","10.0.0.21","IPv4","1514","Fragmented IP protocol (proto=TCP 6, off=1480, ID=003d) [Reassembled in #24392]"
"24391","420.933137","10.0.0.19","10.0.0.21","IPv4","1514","Fragmented IP protocol (proto=TCP 6, off=2960, ID=003d) [Reassembled in #24392]"
"24392","420.933140","10.0.0.19","10.0.0.21","TCP","614","2308  >  0 [SYN] Seq=0 Win=512 Len=5000"
"24393","420.933159","10.0.0.21","10.0.0.19","TCP","54","0  >  2308 [RST, ACK] Seq=1 Ack=5001 Win=0 Len=0"
"24394","421.005686","10.0.0.13","10.0.0.21","IPv4","1514","Fragmented IP protocol (proto=TCP 6, off=0, ID=0040) [Reassembled in #24397]"
"24395","421.005702","10.0.0.13","10.0.0.21","IPv4","1514","Fragmented IP protocol (proto=TCP 6, off=1480, ID=0040) [Reassembled in #24397]"
"24396","421.005705","10.0.0.13","10.0.0.21","IPv4","1514","Fragmented IP protocol (proto=TCP 6, off=2960, ID=0040) [Reassembled in #24397]"
"24397","421.005707","10.0.0.13","10.0.0.21","TCP","614","2137  >  0 [SYN] Seq=0 Win=512 Len=5000"
"24398","421.005726","10.0.0.21","10.0.0.13","TCP","54","0  >  2137 [RST, ACK] Seq=1 Ack=5001 Win=0 Len=0"
"24399","421.221822","10.0.0.24","10.0.0.21","IPv4","1514","Fragmented IP protocol (proto=TCP 6, off=0, ID=003e) [Reassembled in #24402]"
"24400","421.221844","10.0.0.24","10.0.0.21","IPv4","1514","Fragmented IP protocol (proto=TCP 6, off=1480, ID=003e) [Reassembled in #24402]"
"24401","421.221846","10.0.0.24","10.0.0.21","IPv4","1514","Fragmented IP protocol (proto=TCP 6, off=2960, ID=003e) [Reassembled in #24402]"
"24402","421.221848","10.0.0.24","10.0.0.21","TCP","614","1368  >  0 [SYN] Seq=0 Win=512 Len=5000"
"24403","421.221868","10.0.0.21","10.0.0.24","TCP","54","0  >  1368 [RST, ACK] Seq=1 Ack=5001 Win=0 Len=0"
"24404","421.318888","10.0.0.3","224.0.0.109","packetbb","228",""
"24405","421.318901","fe80::2:ff:fe00:3","ff02::6d","packetbb","633",""
"24406","421.403708","fe80::2:ff:fe00:a","ff02::6d","packetbb","445",""
"24407","421.403727","10.0.0.10","224.0.0.109","packetbb","201",""
"24408","421.474341","10.0.0.16","224.0.0.109","packetbb","205",""
"24409","421.474360","fe80::2:ff:fe00:10","ff02::6d","packetbb","421",""
"24410","421.497662","fe80::2:ff:fe00:12","ff02::6d","packetbb","267",""
"24411","421.525069","10.0.0.20","224.0.0.109","packetbb","226",""
"24412","421.525084","fe80::2:ff:fe00:14","ff02::6d","packetbb","461",""
"24413","421.597189","fe80::2:ff:fe00:1","ff02::6d","packetbb","177",""
"24414","421.756369","fe80::2:ff:fe00:15","ff02::6d","packetbb","177",""
"24415","421.781690","fe80::2:ff:fe00:11","ff02::6d","packetbb","267",""
"24416","421.810253","10.0.0.19","10.0.0.21","IPv4","1514","Fragmented IP protocol (proto=TCP 6, off=0, ID=003d) [Reassembled in #24419]"
"24417","421.810268","10.0.0.19","10.0.0.21","IPv4","1514","Fragmented IP protocol (proto=TCP 6, off=1480, ID=003d) [Reassembled in #24419]"
"24418","421.810271","10.0.0.19","10.0.0.21","IPv4","1514","Fragmented IP protocol (proto=TCP 6, off=2960, ID=003d) [Reassembled in #24419]"
"24419","421.810273","10.0.0.19","10.0.0.21","TCP","614","2309  >  0 [SYN] Seq=0 Win=512 Len=5000"
"24420","421.810290","10.0.0.21","10.0.0.19","TCP","54","0  >  2309 [RST, ACK] Seq=1 Ack=5001 Win=0 Len=0"
"24421","421.882429","fe80::2:ff:fe00:2","ff02::6d","packetbb","252",""
"24422","421.926720","10.0.0.5","10.0.0.21","IPv4","1514","Fragmented IP protocol (proto=TCP 6, off=0, ID=003d) [Reassembled in #24425]"
"24423","421.926734","10.0.0.5","10.0.0.21","IPv4","1514","Fragmented IP protocol (proto=TCP 6, off=1480, ID=003d) [Reassembled in #24425]"
"24424","421.926736","10.0.0.5","10.0.0.21","IPv4","1514","Fragmented IP protocol (proto=TCP 6, off=2960, ID=003d) [Reassembled in #24425]"
"24425","421.926738","10.0.0.5","10.0.0.21","TCP","614","2687  >  0 [SYN] Seq=0 Win=512 Len=5000"
"24426","421.926755","10.0.0.21","10.0.0.5","TCP","54","0  >  2687 [RST, ACK] Seq=1 Ack=5001 Win=0 Len=0"
"24427","422.061898","fe80::2:ff:fe00:11","ff02::6d","packetbb","252",""
"24428","422.089113","MS-NLB-PhysServer-02_15","MS-NLB-PhysServer-02_13","ARP","42","Who has 10.0.0.19? Tell 10.0.0.21"
"24429","422.108802","fe80::2:ff:fe00:14","ff02::6d","packetbb","177",""
"24430","422.253339","10.0.0.9","10.0.0.21","TCP","1514","[TCP Spurious Retransmission] 5000  >  5000 [ACK] Seq=4125641 Ack=1 Win=64256 Len=1448 TSval=3464601029 TSecr=998331038"
"24431","422.253356","10.0.0.21","10.0.0.9","TCP","78","[TCP Window Update] 5000  >  5000 [ACK] Seq=1 Ack=4140121 Win=411904 Len=0 TSval=998336798 TSecr=3464595585 SLE=4125641 SRE=4127089"
"24432","422.267073","fe80::2:ff:fe00:a","ff02::6d","packetbb","252",""
"24433","422.463681","10.0.0.21","224.0.0.109","packetbb","219",""
"24434","422.463785","fe80::2:ff:fe00:15","ff02::6d","packetbb","624",""
"24435","422.507644","fe80::2:ff:fe00:6","ff02::6d","packetbb","612",""
"24436","422.507655","10.0.0.6","224.0.0.109","packetbb","216",""
"24437","422.520358","fe80::2:ff:fe00:7","ff02::6d","packetbb","500",""
"24438","422.520370","10.0.0.7","224.0.0.109","packetbb","213",""
"24439","422.528982","fe80::2:ff:fe00:8","ff02::6d","packetbb","347",""
"24440","422.529005","10.0.0.8","224.0.0.109","packetbb","180",""
"24441","422.555266","fe80::2:ff:fe00:a","ff02::6d","packetbb","174",""
"24442","422.570163","10.0.0.11","224.0.0.109","packetbb","192",""
"24443","422.570181","fe80::2:ff:fe00:b","ff02::6d","packetbb","361",""
"24444","422.579842","10.0.0.12","10.0.0.21","TAPA","1322","Discover - NewReply"
"24445","422.579869","10.0.0.12","10.0.0.21","TAPA","1322","Discover - NewReply"
"24446","422.579875","fe80::2:ff:fe00:c","ff02::6d","packetbb","624",""
"24447","422.579896","10.0.0.12","224.0.0.109","packetbb","240",""
"24448","422.638993","fe80::2:ff:fe00:11","ff02::6d","packetbb","538",""
"24449","422.639022","10.0.0.17","224.0.0.109","packetbb","207",""
"24450","422.649321","fe80::2:ff:fe00:12","ff02::6d","packetbb","645",""
"24451","422.649348","10.0.0.18","224.0.0.109","packetbb","226",""
"24452","422.657285","fe80::2:ff:fe00:15","ff02::6d","packetbb","263",""
"24453","422.664077","MS-NLB-PhysServer-02_13","MS-NLB-PhysServer-02_15","ARP","42","10.0.0.19 is at 02:02:00:00:00:13"
"24454","422.664102","10.0.0.19","224.0.0.109","packetbb","240",""
"24455","422.664118","fe80::2:ff:fe00:13","ff02::6d","packetbb","703",""
"24456","422.679106","fe80::2:ff:fe00:14","ff02::6d","packetbb","262",""
"24457","422.679150","fe80::2:ff:fe00:14","ff02::6d","packetbb","372",""
"24458","422.738005","10.0.0.1","224.0.0.109","packetbb","214",""
"24459","422.738029","fe80::2:ff:fe00:1","ff02::6d","packetbb","419",""
"24460","422.746179","10.0.0.2","224.0.0.109","packetbb","240",""
"24461","422.746274","fe80::2:ff:fe00:2","ff02::6d","packetbb","586",""
"24462","422.787785","10.0.0.5","10.0.0.21","IPv4","1514","Fragmented IP protocol (proto=TCP 6, off=0, ID=003d) [Reassembled in #24465]"
"24463","422.787800","10.0.0.5","10.0.0.21","IPv4","1514","Fragmented IP protocol (proto=TCP 6, off=1480, ID=003d) [Reassembled in #24465]"
"24464","422.787803","10.0.0.5","10.0.0.21","IPv4","1514","Fragmented IP protocol (proto=TCP 6, off=2960, ID=003d) [Reassembled in #24465]"
"24465","422.787806","10.0.0.5","10.0.0.21","TCP","614","2688  >  0 [SYN] Seq=0 Win=512 Len=5000"
"24466","422.787821","10.0.0.21","10.0.0.5","TCP","54","0  >  2688 [RST, ACK] Seq=1 Ack=5001 Win=0 Len=0"
"24467","422.787998","fe80::2:ff:fe00:5","ff02::6d","packetbb","522",""
"24468","422.788024","10.0.0.5","224.0.0.109","packetbb","213",""
"24469","422.830907","10.0.0.9","10.0.0.21","RSL","1514","[TCP Previous segment not captured] [Malformed Packet]"
"24470","422.830925","10.0.0.21","10.0.0.9","TCP","78","[TCP Dup ACK 24191#1] 5000  >  5000 [ACK] Seq=1 Ack=4140121 Win=411904 Len=0 TSval=998337376 TSecr=3464595585 SLE=4156049 SRE=4157497"
"24471","422.830933","10.0.0.9","10.0.0.21","RSL","1514","[Malformed Packet]"
"24472","422.830935","10.0.0.21","10.0.0.9","TCP","78","[TCP Dup ACK 24191#2] 5000  >  5000 [ACK] Seq=1 Ack=4140121 Win=411904 Len=0 TSval=998337376 TSecr=3464595585 SLE=4156049 SRE=4158945"
"24473","422.830937","10.0.0.9","10.0.0.21","RSL","1514","[Malformed Packet]"
"24474","422.830939","10.0.0.21","10.0.0.9","TCP","78","[TCP Dup ACK 24191#3] 5000  >  5000 [ACK] Seq=1 Ack=4140121 Win=411904 Len=0 TSval=998337376 TSecr=3464595585 SLE=4156049 SRE=4160393"
"24475","422.830941","10.0.0.9","10.0.0.21","RSL","1514","[Malformed Packet]"
"24476","422.830943","10.0.0.21","10.0.0.9","TCP","78","[TCP Dup ACK 24191#4] 5000  >  5000 [ACK] Seq=1 Ack=4140121 Win=411904 Len=0 TSval=998337376 TSecr=3464595585 SLE=4156049 SRE=4161841"
"24477","422.830945","10.0.0.9","10.0.0.21","RSL","1514","[Malformed Packet]"
"24478","422.830947","10.0.0.21","10.0.0.9","TCP","78","[TCP Dup ACK 24191#5] 5000  >  5000 [ACK] Seq=1 Ack=4140121 Win=411904 Len=0 TSval=998337376 TSecr=3464595585 SLE=4156049 SRE=4163289"
"24479","422.830949","10.0.0.9","224.0.0.109","packetbb","202",""
"24480","422.830964","fe80::2:ff:fe00:9","ff02::6d","packetbb","486",""
"24481","422.857126","fe80::2:ff:fe00:15","ff02::6d","packetbb","400",""
"24482","422.865013","10.0.0.12","10.0.0.21","TAPA","1322","Discover - NewReply"
"24483","422.865039","10.0.0.12","10.0.0.21","TAPA","1322","Discover - NewReply"
"24484","422.865043","10.0.0.12","10.0.0.21","TAPA","1322","Discover - NewReply"
"24485","422.865046","10.0.0.12","10.0.0.21","TAPA","1322","Discover - NewReply"
"24486","422.865049","10.0.0.12","10.0.0.21","TAPA","1322","Discover - NewReply"
"24487","422.865052","10.0.0.12","10.0.0.21","TAPA","1322","Discover - NewReply"
"24488","422.865055","10.0.0.12","10.0.0.21","TAPA","1322","Discover - NewReply"
"24489","422.865059","fe80::2:ff:fe00:c","ff02::6d","packetbb","247",""
"24490","422.938813","fe80::2:ff:fe00:12","ff02::6d","packetbb","353",""
"24491","422.951121","10.0.0.19","10.0.0.21","IPv4","1514","Fragmented IP protocol (proto=TCP 6, off=0, ID=003d) [Reassembled in #24494]"
"24492","422.951141","10.0.0.19","10.0.0.21","IPv4","1514","Fragmented IP protocol (proto=TCP 6, off=1480, ID=003d) [Reassembled in #24494]"
"24493","422.951146","10.0.0.19","10.0.0.21","IPv4","1514","Fragmented IP protocol (proto=TCP 6, off=2960, ID=003d) [Reassembled in #24494]"
"24494","422.951150","10.0.0.19","10.0.0.21","TCP","614","2310  >  0 [SYN] Seq=0 Win=512 Len=5000"
"24495","422.951169","10.0.0.21","10.0.0.19","TCP","54","0  >  2310 [RST, ACK] Seq=1 Ack=5001 Win=0 Len=0"
"24496","422.951244","fe80::2:ff:fe00:13","ff02::6d","packetbb","265",""
"24497","422.951264","fe80::2:ff:fe00:13","ff02::6d","packetbb","292",""
"24498","423.033935","fe80::2:ff:fe00:2","ff02::6d","packetbb","356",""
"24499","423.033954","fe80::2:ff:fe00:2","ff02::6d","packetbb","168",""
"24500","423.064887","fe80::2:ff:fe00:4","ff02::6d","packetbb","588",""
"24501","423.064902","10.0.0.4","224.0.0.109","packetbb","211",""
"24502","423.064907","fe80::2:ff:fe00:4","ff02::6d","packetbb","732",""
"24503","423.064910","fe80::2:ff:fe00:4","ff02::6d","packetbb","395",""
"24504","423.068765","fe80::2:ff:fe00:15","ff02::6d","packetbb","292",""
"24505","423.072038","fe80::2:ff:fe00:5","ff02::6d","packetbb","247",""
"24506","423.121879","10.0.0.9","10.0.0.21","RSL","1514","[Malformed Packet]"
"24507","423.121899","10.0.0.21","10.0.0.9","TCP","78","[TCP Dup ACK 24191#6] 5000  >  5000 [ACK] Seq=1 Ack=4140121 Win=411904 Len=0 TSval=998337667 TSecr=3464595585 SLE=4156049 SRE=4164737"
"24508","423.121975","10.0.0.9","10.0.0.21","RSL","1514","[Malformed Packet]"
"24509","423.121981","10.0.0.21","10.0.0.9","TCP","78","[TCP Dup ACK 24191#7] 5000  >  5000 [ACK] Seq=1 Ack=4140121 Win=411904 Len=0 TSval=998337667 TSecr=3464595585 SLE=4156049 SRE=4166185"
"24510","423.121984","10.0.0.9","10.0.0.21","RSL","1514","[TCP Fast Retransmission] [Malformed Packet]"
"24511","423.121991","10.0.0.21","10.0.0.9","TCP","78","5000  >  5000 [ACK] Seq=1 Ack=4141569 Win=410496 Len=0 TSval=998337667 TSecr=3464601914 SLE=4156049 SRE=4166185"
"24512","423.121993","10.0.0.9","10.0.0.21","TCP","1514","[TCP Out-Of-Order] 5000  >  5000 [ACK] Seq=4141569 Ack=1 Win=64256 Len=1448 TSval=3464601914 TSecr=998337376"
"24513","423.121995","10.0.0.21","10.0.0.9","TCP","78","5000  >  5000 [ACK] Seq=1 Ack=4143017 Win=409088 Len=0 TSval=998337667 TSecr=3464601914 SLE=4156049 SRE=4166185"
"24514","423.121997","10.0.0.9","10.0.0.21","TCP","1514","[TCP Out-Of-Order] 5000  >  5000 [ACK] Seq=4143017 Ack=1 Win=64256 Len=1448 TSval=3464601914 TSecr=998337376"
"24515","423.121999","10.0.0.21","10.0.0.9","TCP","78","5000  >  5000 [ACK] Seq=1 Ack=4144465 Win=407680 Len=0 TSval=998337667 TSecr=3464601914 SLE=4156049 SRE=4166185"
"24516","423.153376","10.0.0.12","10.0.0.21","TAPA","1322","Discover - NewReply"
"24517","423.153393","10.0.0.12","10.0.0.21","TAPA","1322","Discover - NewReply"
"24518","423.153396","10.0.0.12","10.0.0.21","TAPA","1322","Discover - NewReply"
"24519","423.153398","10.0.0.12","10.0.0.21","TAPA","1322","Discover - NewReply"
"24520","423.153400","10.0.0.12","10.0.0.21","TAPA","1322","Discover - NewReply"
"24521","423.153402","10.0.0.12","10.0.0.21","TAPA","1322","Discover - NewReply"
"24522","423.153404","10.0.0.12","10.0.0.21","TAPA","1322","Discover - NewReply"
"24523","423.153407","fe80::2:ff:fe00:c","ff02::6d","packetbb","168",""
"24524","423.221842","fe80::2:ff:fe00:11","ff02::6d","packetbb","1011",""
"24525","423.221863","fe80::2:ff:fe00:11","ff02::6d","packetbb","196",""
"24526","423.221869","fe80::2:ff:fe00:11","ff02::6d","packetbb","514",""
"24527","423.227736","fe80::2:ff:fe00:12","ff02::6d","packetbb","168",""
"24528","423.239265","10.0.0.24","10.0.0.21","IPv4","1514","Fragmented IP protocol (proto=TCP 6, off=0, ID=003e) [Reassembled in #24531]"
"24529","423.239280","10.0.0.24","10.0.0.21","IPv4","1514","Fragmented IP protocol (proto=TCP 6, off=1480, ID=003e) [Reassembled in #24531]"
"24530","423.239282","10.0.0.24","10.0.0.21","IPv4","1514","Fragmented IP protocol (proto=TCP 6, off=2960, ID=003e) [Reassembled in #24531]"
"24531","423.239284","10.0.0.24","10.0.0.21","TCP","614","1370  >  0 [SYN] Seq=0 Win=512 Len=5000"
"24532","423.239299","10.0.0.21","10.0.0.24","TCP","54","0  >  1370 [RST, ACK] Seq=1 Ack=5001 Win=0 Len=0"
"24533","423.239304","fe80::2:ff:fe00:13","ff02::6d","packetbb","588",""
"24534","423.251090","fe80::2:ff:fe00:14","ff02::6d","packetbb","753",""
"24535","423.356484","fe80::2:ff:fe00:15","ff02::6d","packetbb","411",""
"24536","423.408698","10.0.0.9","10.0.0.21","TCP","1514","[TCP Out-Of-Order] 5000  >  5000 [ACK] Seq=4144465 Ack=1 Win=64256 Len=1448 TSval=3464602224 TSecr=998337667"
"24537","423.408770","10.0.0.21","10.0.0.9","TCP","78","5000  >  5000 [ACK] Seq=1 Ack=4145913 Win=406272 Len=0 TSval=998337954 TSecr=3464602224 SLE=4156049 SRE=4166185"
"24538","423.408787","10.0.0.9","10.0.0.21","TCP","1514","[TCP Out-Of-Order] 5000  >  5000 [ACK] Seq=4145913 Ack=1 Win=64256 Len=1448 TSval=3464602224 TSecr=998337667"
"24539","423.408790","10.0.0.21","10.0.0.9","TCP","78","5000  >  5000 [ACK] Seq=1 Ack=4147361 Win=404864 Len=0 TSval=998337954 TSecr=3464602224 SLE=4156049 SRE=4166185"
"24540","423.408793","10.0.0.9","10.0.0.21","TCP","1514","[TCP Out-Of-Order] 5000  >  5000 [ACK] Seq=4147361 Ack=1 Win=64256 Len=1448 TSval=3464602224 TSecr=998337667"
"24541","423.408795","10.0.0.21","10.0.0.9","TCP","78","5000  >  5000 [ACK] Seq=1 Ack=4148809 Win=403456 Len=0 TSval=998337954 TSecr=3464602224 SLE=4156049 SRE=4166185"
"24542","423.408797","10.0.0.9","10.0.0.21","TCP","1514","[TCP Out-Of-Order] 5000  >  5000 [ACK] Seq=4148809 Ack=1 Win=64256 Len=1448 TSval=3464602224 TSecr=998337667"
"24543","423.408800","10.0.0.21","10.0.0.9","TCP","78","5000  >  5000 [ACK] Seq=1 Ack=4150257 Win=402048 Len=0 TSval=998337954 TSecr=3464602224 SLE=4156049 SRE=4166185"
"24544","423.408802","10.0.0.9","10.0.0.21","TCP","1514","[TCP Out-Of-Order] 5000  >  5000 [ACK] Seq=4150257 Ack=1 Win=64256 Len=1448 TSval=3464602224 TSecr=998337667"
"24545","423.408803","10.0.0.21","10.0.0.9","TCP","78","5000  >  5000 [ACK] Seq=1 Ack=4151705 Win=400640 Len=0 TSval=998337954 TSecr=3464602224 SLE=4156049 SRE=4166185"
"24546","423.408806","10.0.0.9","10.0.0.21","TCP","1514","[TCP Out-Of-Order] 5000  >  5000 [ACK] Seq=4151705 Ack=1 Win=64256 Len=1448 TSval=3464602224 TSecr=998337667"
"24547","423.408807","10.0.0.21","10.0.0.9","TCP","78","5000  >  5000 [ACK] Seq=1 Ack=4153153 Win=399232 Len=0 TSval=998337954 TSecr=3464602224 SLE=4156049 SRE=4166185"
"24548","423.408809","10.0.0.9","10.0.0.21","TCP","1514","[TCP Out-Of-Order] 5000  >  5000 [ACK] Seq=4153153 Ack=1 Win=64256 Len=1448 TSval=3464602224 TSecr=998337667"
"24549","423.408811","10.0.0.21","10.0.0.9","TCP","78","5000  >  5000 [ACK] Seq=1 Ack=4154601 Win=397824 Len=0 TSval=998337954 TSecr=3464602224 SLE=4156049 SRE=4166185"
"24550","423.408813","10.0.0.9","10.0.0.21","TCP","1514","[TCP Out-Of-Order] 5000  >  5000 [ACK] Seq=4154601 Ack=1 Win=64256 Len=1448 TSval=3464602224 TSecr=998337667"
"24551","423.408817","10.0.0.21","10.0.0.9","TCP","66","5000  >  5000 [ACK] Seq=1 Ack=4166185 Win=394624 Len=0 TSval=998337954 TSecr=3464602224"
"24552","423.417778","10.0.0.10","224.0.0.109","packetbb","198",""
"24553","423.417801","fe80::2:ff:fe00:a","ff02::6d","packetbb","445",""
"24554","423.489775","10.0.0.16","224.0.0.109","packetbb","217",""
"24555","423.489910","fe80::2:ff:fe00:10","ff02::6d","packetbb","433",""
"24556","423.501593","fe80::2:ff:fe00:11","ff02::6d","packetbb","227",""
